Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.65-54.240.167.49-37498-443-6,192.168.1.65,37498,54.240.167.49,443,6,04/01/2022 06:50:34 PM,117107395,26,24,1714.0,7235.0,692.0,0.0,65.92307692307692,188.488285700077,1461.0,0.0,301.45833333333337,579.7314205108571,76.41703583279264,0.42695851957086056,2389946.8367346935,4242944.490939553,1.022781E7,4.0,1.17107395E8,4684295.800000001,5214323.828247005,1.0496045E7,6.0,1.1624015E8,5053919.565217392,5301463.14114931,1.0584717E7,10.0,0,0,0,0,840,784,0.2220184301768475,0.2049400893940131,0.0,1461.0,175.4705882352941,432.24966641704543,186839.77411764703,1,3,0,10,49,0,0,0,0.0,178.98,65.92307692307692,301.4583333333333,0,0,0,0,11,8193,0,34,0,144,64240,11,5,32,0,0,0,0,1.6413015646755432E15,3.925859400523358E7,1.641301651193503E15,1.641301534356778E15,No Label
117.18.237.29-192.168.1.65-80-51550-6,117.18.237.29,80,192.168.1.65,51550,6,04/01/2022 06:52:31 PM,42551,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.00242062466217,42551.0,0.0,42551.0,42551.0,42551.0,42551.0,0.0,42551.0,42551.0,0,0,0,0,0,0,0,0,0,64,0,47.00242062466217,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,63,0,0,32,0,0,0,0,0,0,0,0,No Label
54.240.167.49-192.168.1.65-443-37496-6,54.240.167.49,443,192.168.1.65,37496,6,04/01/2022 06:52:31 PM,1503,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1330.6719893546242,1503.0,0.0,1503.0,1503.0,1503.0,1503.0,0.0,1503.0,1503.0,0,0,0,0,0,0,0,0,0,64,0,1330.6719893546242,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,11,0,0,32,0,0,0,0,0,0,0,0,No Label
54.240.167.49-192.168.1.65-443-37488-6,54.240.167.49,443,192.168.1.65,37488,6,04/01/2022 06:52:31 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,64,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8,0,0,32,0,0,0,0,0,0,0,0,No Label
52.40.130.142-192.168.1.65-443-59676-6,52.40.130.142,443,192.168.1.65,59676,6,04/01/2022 06:50:40 PM,93001999,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860196564162024,1.3285999857142858E7,1.6570519518779311E7,3.1002413E7,24.0,9.3001975E7,3.1000658333333332E7,1572.6507346939222,3.1002437E7,3.0999452E7,9.3001975E7,3.1000658333333332E7,1578.890855421404,3.1002444E7,3.0999447E7,0,0,0,0,128,128,0.0430098282081012,0.0430098282081012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,119,501,0,32,0,0,0,0,1.6413015871660685E15,3.2513630276785478E7,1.641301633666018E15,1.641301540664127E15,No Label
192.168.1.65-140.82.114.25-60446-443-6,192.168.1.65,60446,140.82.114.25,443,6,04/01/2022 06:50:47 PM,90346397,5,5,83.0,25.0,29.0,0.0,16.6,15.241391012633985,25.0,0.0,5.0,11.180339887498949,1.1953990816036637,0.11068510014848738,1.0038488555555556E7,1.4893815383233834E7,3.0027336E7,24.0,9.0346397E7,2.258659925E7,1.506113617075718E7,3.0345509E7,98.0,9.0005178E7,2.25012945E7,1.4789628932521904E7,3.0027336E7,318286.0,1,0,0,0,160,160,0.05534255007424369,0.05534255007424369,0.0,29.0,12.090909090909092,13.960333416179898,194.89090909090908,0,0,0,4,10,0,0,0,1.0,13.3,16.6,5.0,0,0,0,0,0,0,0,8,0,2,70,70,2,32,0,0,0,0,1.6413015887450292E15,3.1736334911953706E7,1.641301637311584E15,1.641301547624457E15,No Label
192.168.1.65-35.244.181.201-51004-443-6,192.168.1.65,51004,35.244.181.201,443,6,04/01/2022 06:50:35 PM,117790605,23,17,1024.0,4716.0,381.0,0.0,44.521739130434774,91.98560636673614,2800.0,0.0,277.4117647058824,675.8370790012495,48.73054179490801,0.3395856571073729,3020271.923076924,8973427.64471381,3.0278377E7,2.0,1.17790605E8,5354118.40909091,1.1529033938250797E7,3.0382973E7,5.0,1.17691459E8,7355716.1875,1.307396488095167E7,3.0278377E7,9.0,0,0,0,0,744,552,0.1952617528367394,0.14432390427063346,0.0,2800.0,139.99999999999997,448.4558506698291,201112.65000000002,0,2,0,18,39,0,0,0,0.0,143.5,44.52173913043478,277.4117647058824,0,0,0,0,14,10335,0,25,0,117,64240,269,8,32,0,0,0,0,1.6413015548403762E15,3.511714815609713E7,1.641301653562356E15,1.641301535871089E15,No Label
192.168.1.65-54.182.0.91-48010-443-6,192.168.1.65,48010,54.182.0.91,443,6,04/01/2022 06:50:35 PM,118082206,521,554,1189.0,3097322.0,517.0,0.0,2.28214971209213,28.073239515743683,26600.0,0.0,5590.83393501805,4873.610587318298,26240.28721143641,9.103827210003173,109946.1880819367,1789121.3067543197,3.0943269E7,1.0,1.18082206E8,227081.16538461536,2567319.9676333484,3.0943293E7,6.0,1.18025525E8,213427.712477396,2492196.5629846114,3.0943284E7,2.0,0,0,0,0,16680,17744,4.412180443173631,4.6916467668295425,0.0,26600.0,2879.6570631970253,4475.179790017672,2.0027234152982615E7,0,3,0,348,1074,0,0,0,1.0,2882.3358139534885,2.2821497120921306,5590.83393501805,0,0,0,0,548,5163038,0,1,0,2881,64240,10,7,32,0,0,0,0,1.6413015367456965E15,8226902.547396278,1.641301653615844E15,1.641301535534013E15,No Label
192.168.1.65-34.120.208.123-52122-443-6,192.168.1.65,52122,34.120.208.123,443,6,04/01/2022 06:50:36 PM,118104068,49,31,40374.0,4342.0,1400.0,0.0,823.9591836734695,675.1133225609755,1400.0,0.0,140.06451612903228,361.6015242854922,378.61523956990203,0.6773687084173934,1494988.2025316453,6449057.8941367315,3.0947577E7,1.0,1.18104068E8,2460501.4166666665,8168359.548844636,3.0947601E7,1.0,1.18052321E8,3935077.3666666667,1.011550345823903E7,3.0947591E7,7.0,0,0,0,0,1576,1000,0.41488833390565344,0.26248037451173994,0.0,1400.0,552.0493827160492,661.3363535530647,437365.77253086417,0,2,0,28,79,0,0,0,0.0,558.95,823.9591836734694,140.06451612903226,0,0,0,0,42,49653,0,504,0,54,64240,590,36,32,0,0,0,0,1.641301546000359E15,2.624155592513592E7,1.641301654562639E15,1.641301536560784E15,No Label
134.221.96.5-126.103.0.254-0-0-0,134.221.96.5,0,126.103.0.254,0,0,04/01/2022 06:50:59 PM,63118519,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.110902475389196,1.0519753166666668E7,1.1901651183039729E7,3.2105624E7,1013503.0,6.3118519E7,1.0519753166666668E7,1.1901651183039729E7,3.2105624E7,1013503.0,0,0,0,0,0,0,0,0,0,0,0,0.110902475389196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6413015767684062E15,1.8341551090359077E7,1.641301606249927E15,1.641301561128516E15,No Label
192.168.1.65-13.248.212.111-55140-443-6,192.168.1.65,55140,13.248.212.111,443,6,04/01/2022 06:51:04 PM,110001935,8,6,124.0,126.0,62.0,0.0,15.5,28.700423092949098,63.0,0.0,21.0,32.5330601081423,2.27268729409169,0.12727048846913466,8461687.307692308,1.3222915737209113E7,3.0253552E7,24.0,1.10001935E8,1.5714562142857142E7,1.4721650235420523E7,3.0253578E7,24.0,8.5433503E7,1.70867006E7,1.558347546450208E7,3.025358E7,182812.0,0,0,0,0,256,192,0.07272599341093408,0.05454449505820057,0.0,63.0,16.66666666666667,28.60985511189823,818.5238095238094,0,0,0,4,14,0,0,0,0.0,17.857142857142858,15.5,21.0,0,0,0,0,0,0,0,8,0,9,2016,2016,2,32,0,0,0,0,1.641301617811869E15,3.325996148307234E7,1.641301674634574E15,1.641301564693481E15,No Label
192.168.1.65-54.182.0.91-48010-443-6,192.168.1.65,48010,54.182.0.91,443,6,04/01/2022 06:53:04 PM,21897775,4,0,63.0,0.0,39.0,0.0,15.75,19.189841062395487,0,0,0,0,2.8770046271824423,0.18266696045602807,7299258.333333334,1.2642558119220663E7,2.1897627E7,30.0,2.1897775E7,7299258.333333334,1.2642558119220663E7,2.1897627E7,30.0,0,0,0,0,0,0,0,0,0,128,0,0.18266696045602807,0.0,0.0,39.0,12.6,18.04993074778959,325.8,1,0,0,2,4,0,0,0,0.0,15.75,15.75,0.0,0,0,0,0,0,0,1,15,0,0,10,0,2,32,0,0,0,0,1.641301706464065E15,0.0,1.641301706464065E15,1.641301706464065E15,No Label
54.182.0.91-192.168.1.65-443-48010-6,54.182.0.91,443,192.168.1.65,48010,6,04/01/2022 06:53:26 PM,569,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3514.9384885764503,569.0,0.0,569.0,569.0,569.0,569.0,0.0,569.0,569.0,0,0,0,0,0,0,0,0,0,64,0,3514.9384885764503,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,10,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-35.244.181.201-51004-443-6,192.168.1.65,51004,35.244.181.201,443,6,04/01/2022 06:53:03 PM,23572696,4,0,77.0,0.0,46.0,0.0,19.25,23.05609102457165,0,0,0,0,3.2664910284339133,0.16968784563293057,7857565.333333334,1.3609546496712567E7,2.3572516E7,24.0,2.3572696E7,7857565.333333334,1.3609546496712567E7,2.3572516E7,24.0,0,0,0,0,0,0,0,0,0,128,0,0.16968784563293057,0.0,0.0,46.0,15.4,21.743964679883014,472.8,1,0,0,2,4,0,0,0,0.0,19.25,19.25,0.0,0,0,0,0,0,0,1,19,0,0,269,0,2,32,0,0,0,0,1.641301707464162E15,0.0,1.641301707464162E15,1.641301707464162E15,No Label
35.244.181.201-192.168.1.65-443-51004-6,35.244.181.201,443,192.168.1.65,51004,6,04/01/2022 06:53:27 PM,183,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10928.96174863388,183.0,0.0,183.0,183.0,183.0,183.0,0.0,183.0,183.0,0,0,0,0,0,0,0,0,0,64,0,10928.96174863388,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,269,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-34.120.208.123-52122-443-6,192.168.1.65,52122,34.120.208.123,443,6,04/01/2022 06:53:04 PM,23850043,4,0,77.0,0.0,46.0,0.0,19.25,23.05609102457165,0,0,0,0,3.2285057096123477,0.16771458231752454,7950014.333333334,1.376968325410143E7,2.3849875E7,23.0,2.3850043E7,7950014.333333334,1.376968325410143E7,2.3849875E7,23.0,0,0,0,0,0,0,0,0,0,128,0,0.16771458231752454,0.0,0.0,46.0,15.4,21.743964679883014,472.8,1,0,0,2,4,0,0,0,0.0,19.25,19.25,0.0,0,0,0,0,0,0,1,19,0,0,590,0,2,32,0,0,0,0,1.641301708464412E15,0.0,1.641301708464412E15,1.641301708464412E15,No Label
34.120.208.123-192.168.1.65-443-52122-6,34.120.208.123,443,192.168.1.65,52122,6,04/01/2022 06:53:28 PM,212,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9433.962264150943,212.0,0.0,212.0,212.0,212.0,212.0,0.0,212.0,212.0,0,0,0,0,0,0,0,0,0,64,0,9433.962264150943,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,590,0,0,32,0,0,0,0,0,0,0,0,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/2022 06:51:39 PM,115059543,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20858765274254565,5002588.826086956,233141.68437935144,5327957.0,4639650.0,1.15059543E8,5002588.826086956,233141.68437935144,5327957.0,4639650.0,0,0,0,0,0,0,0,0,0,0,0,0.20858765274254565,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5699407157473535E15,3.4223505223571744E14,1.64130170991433E15,5239454.0,No Label
134.221.96.5-126.103.0.89-0-0-0,134.221.96.5,0,126.103.0.89,0,0,04/01/2022 06:50:58 PM,496313,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.044572678934463,248156.5,5011.265758269063,251700.0,244613.0,496313.0,248156.5,5011.265758269063,251700.0,244613.0,0,0,0,0,0,0,0,0,0,0,0,6.044572678934463,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.64130155863389E15,0.0,1.64130155863389E15,1.64130155863389E15,No Label
192.168.1.65-52.207.125.3-51454-443-6,192.168.1.65,51454,52.207.125.3,443,6,04/01/2022 06:53:48 PM,878031,9,5,868.0,5597.0,517.0,0.0,96.44444444444443,172.49935587641417,5254.0,0.0,1119.4,2314.0371215691416,7363.065768748484,15.944767325982795,67540.84615384616,126988.58176351011,293430.0,9.0,878031.0,109753.87499999999,149523.2604871109,293451.0,50.0,589130.0,147282.5,169842.28365653433,296417.0,12.0,0,0,0,0,296,168,10.250207566703226,5.69455975927957,0.0,5254.0,430.9999999999999,1342.1650952312623,1801407.1428571432,1,2,0,7,13,0,0,0,0.0,461.7857142857143,96.44444444444444,1119.4,0,0,0,0,7,11014,0,62,0,399,64240,110,4,32,0,0,0,0,1.6413017287497468E15,292300.4581484438,1.641301729042611E15,1.641301728165403E15,No Label
52.207.125.3-192.168.1.65-443-51454-6,52.207.125.3,443,192.168.1.65,51454,6,04/01/2022 06:53:49 PM,238,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8403.361344537814,238.0,0.0,238.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,64,0,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,114,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-52.207.125.3-51452-443-6,192.168.1.65,51452,52.207.125.3,443,6,04/01/2022 06:53:47 PM,11242513,18,15,2191.0,6174.0,1182.0,0.0,121.72222222222221,295.12167093182904,2800.0,0.0,411.59999999999997,783.667002896365,744.0507295833236,2.9352867993125735,351328.53125,1787513.3913771512,1.0134314E7,3.0,1.124251E7,661324.1176470588,2443966.4737205347,1.0134343E7,20.0,1.0968092E7,783435.1428571428,2693845.487975618,1.0134325E7,7.0,0,0,0,0,584,488,1.6010655268977674,1.3342212724148061,0.0,2800.0,246.02941176470588,572.8291556240628,328133.24153297674,1,2,0,14,32,0,0,0,0.0,253.4848484848485,121.72222222222223,411.6,0,0,0,0,14,9977,0,66,0,187,64240,132,5,32,0,0,0,0,1.6413017297308068E15,3209414.3854727666,1.641301739157656E15,1.641301727915207E15,No Label
192.168.1.65-52.207.125.3-51452-443-6,192.168.1.65,51452,52.207.125.3,443,6,04/01/2022 06:53:59 PM,102,2,0,77.0,0.0,46.0,31.0,38.5,10.606601717798213,0,0,0,0,754901.9607843137,19607.843137254902,102.0,0.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,0,0,0,0,0,1,0,0,0,64,0,19607.843137254902,0.0,31.0,46.0,41.0,8.660254037844387,75.0,1,0,0,2,2,0,0,0,0.0,61.5,38.5,0.0,0,0,0,0,0,0,1,38,0,0,501,0,1,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-76.223.92.165-52020-443-6,192.168.1.65,52020,76.223.92.165,443,6,04/01/2022 06:51:54 PM,110755234,8,8,183.0,459.0,61.0,0.0,22.875,31.570499339912704,153.0,0.0,57.375,79.18502293453514,5.796565785775867,0.144462698710925,7383682.266666667,1.2644698728776727E7,3.0354592E7,22.0,1.10755234E8,1.5822176285714285E7,1.4741655011420345E7,3.0354614E7,241679.0,1.10697149E8,1.5813878428571425E7,1.4785197391150998E7,3.0354625E7,182751.0,1,0,0,0,256,256,0.0722313493554625,0.0722313493554625,0.0,153.0,41.352941176470594,59.181860794155696,3502.492647058823,0,0,0,6,16,0,0,0,1.0,43.9375,22.875,57.375,0,0,0,0,0,0,0,11,0,28,501,987,2,32,0,0,0,0,1.6413016707105205E15,4.051519388066482E7,1.641301725243913E15,1.641301614605969E15,No Label
192.168.1.65-142.250.183.170-52488-443-6,192.168.1.65,52488,142.250.183.170,443,6,04/01/2022 06:54:21 PM,417679,25,26,1460.0,29596.0,615.0,0.0,58.4,157.62613996415698,2800.0,0.0,1138.3076923076924,879.9799892829733,74353.75012868733,122.10333773064961,8353.579999999996,23000.997963344893,103569.0,2.0,417679.0,17403.291666666668,36347.56427038121,116513.0,4.0,320155.0,12806.2,26288.880478889423,105374.0,5.0,0,0,0,0,808,840,59.854577318945886,62.24876041170372,0.0,2800.0,597.2307692307693,830.5731924727035,689851.8280542985,1,2,0,22,50,0,0,0,1.0,608.9411764705883,58.4,1138.3076923076924,0,0,0,0,28,97464,0,28,0,580,64240,270,7,32,0,0,0,0,1.6413017617797878E15,78010.69287673113,1.641301761907483E15,1.641301761490139E15,No Label
142.250.183.170-192.168.1.65-443-52488-6,142.250.183.170,443,192.168.1.65,52488,6,04/01/2022 06:54:21 PM,93361,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.13333190518525,46680.5,65681.02758407484,93124.0,237.0,93361.0,46680.5,65681.02758407484,93124.0,237.0,0,0,0,0,0,0,0,0,0,96,0,32.13333190518525,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,270,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-140.82.114.25-60446-443-6,192.168.1.65,60446,140.82.114.25,443,6,04/01/2022 06:52:47 PM,90343397,5,5,83.0,25.0,29.0,0.0,16.6,15.241391012633985,25.0,0.0,5.0,11.180339887498949,1.1954387767818826,0.1106887756279521,1.0038155222222222E7,1.4897898924830858E7,3.0022916E7,25.0,9.0343397E7,2.258584925E7,1.5060590063505642E7,3.034254E7,136.0,9.0021491E7,2.250537275E7,1.4791790163621247E7,3.0022916E7,319174.0,1,0,0,0,160,160,0.05534438781397605,0.05534438781397605,0.0,29.0,12.090909090909092,13.960333416179898,194.89090909090908,0,0,0,4,10,0,0,0,1.0,13.3,16.6,5.0,0,0,0,0,0,0,0,8,0,2,70,70,2,32,0,0,0,0,1.641301708744579E15,3.1741913832910374E7,1.641301757309652E15,1.64130166760711E15,No Label
52.40.130.142-192.168.1.65-443-59676-6,52.40.130.142,443,192.168.1.65,59676,6,04/01/2022 06:52:44 PM,115001757,8,8,64.0,72.0,33.0,0.0,8.000000000000002,14.822762418465922,37.0,0.0,9.0,16.673332000533065,1.1825906277240616,0.13912830914400726,7666783.799999999,1.2636372660814265E7,3.1000446E7,21.0,1.15001736E8,1.642881942857143E7,1.4354364877958456E7,3.1000474E7,458.0,1.15001729E8,1.642881842857143E7,1.4424848617761469E7,3.1210938E7,65.0,0,0,0,0,256,256,0.06956415457200363,0.06956415457200363,0.0,37.0,8.000000000000002,14.908051515875574,222.24999999999997,0,0,0,4,16,0,0,0,1.0,8.5,8.0,9.0,0,0,0,0,0,0,0,4,0,4,119,501,2,32,0,0,0,0,1.6413017172045422E15,2.7454848251144093E7,1.641301779668093E15,1.641301664666433E15,No Label
192.168.1.65-13.248.212.111-55140-443-6,192.168.1.65,55140,13.248.212.111,443,6,04/01/2022 06:53:19 PM,110760835,8,8,186.0,189.0,62.0,0.0,23.25,32.08804850941947,63.0,0.0,23.625,32.60559767892624,3.3856732842434782,0.14445539346105507,7384055.666666668,1.267582791120563E7,3.0851266E7,17.0,1.10760835E8,1.5822976428571427E7,1.4803370880553408E7,3.0851291E7,241537.0,1.10700711E8,1.5814387285714284E7,1.484577272657964E7,3.0851296E7,181410.0,1,0,0,0,256,256,0.07222769673052754,0.07222769673052754,0.0,63.0,25.705882352941178,31.671684328991635,1003.0955882352944,0,0,0,6,16,0,0,0,1.0,27.3125,23.25,23.625,0,0,0,0,0,0,0,11,0,11,2337,2016,2,32,0,0,0,0,1.6413017559236348E15,4.051569704642303E7,1.641301810331545E15,1.641301699689785E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/2022 06:53:39 PM,119761734,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20874781255254704,4990072.25,243905.83252598872,5319808.0,4545476.0,1.19761734E8,4990072.25,243905.83252598872,5319808.0,4545476.0,0,0,0,0,0,0,0,0,0,0,0,0.20874781255254704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6413017795935732E15,3.3874872602074906E7,1.641301834254239E15,1.641301724915255E15,No Label
134.221.96.7-122.59.0.89-0-0-0,134.221.96.7,0,122.59.0.89,0,0,04/01/2022 06:53:43 PM,431079,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.9592812454329716,215539.5,267227.6734256765,404498.0,26581.0,431079.0,215539.5,267227.6734256765,404498.0,26581.0,0,0,0,0,0,0,0,0,0,0,0,6.9592812454329716,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.641301723371743E15,0.0,1.641301723371743E15,1.641301723371743E15,No Label
134.221.96.7-122.59.0.254-0-0-0,134.221.96.7,0,122.59.0.254,0,0,04/01/2022 06:53:43 PM,63048911,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11102491524397623,1.0508151833333332E7,1.1851351839534616E7,3.2027253E7,1001049.0,6.3048911E7,1.0508151833333332E7,1.1851351839534616E7,3.2027253E7,1001049.0,0,0,0,0,0,0,0,0,0,0,0,0.11102491524397623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.64130174164072E15,1.8346127386867046E7,1.641301771184875E15,1.641301726019536E15,No Label
134.221.96.5-126.103.1.0-0-0-0,134.221.96.5,0,126.103.1.0,0,0,04/01/2022 06:53:45 PM,63021517,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11107317521410981,1.0503586166666668E7,1.1801049848972443E7,3.1854625E7,1002598.0,6.3021517E7,1.0503586166666668E7,1.1801049848972443E7,3.1854625E7,1002598.0,0,0,0,0,0,0,0,0,0,0,0,0.11107317521410981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.641301743573235E15,1.8282004967246193E7,1.641301772912327E15,1.641301727925945E15,No Label
192.168.1.65-13.227.141.14-39412-443-6,192.168.1.65,39412,13.227.141.14,443,6,04/01/2022 06:53:49 PM,117949752,23,21,1272.0,8831.0,517.0,0.0,55.30434782608696,130.95711816628744,2800.0,0.0,420.5238095238095,776.1927994414543,85.6551186305165,0.3730402078335866,2743017.4883720926,8630940.105299763,3.0616618E7,6.0,1.17949752E8,5361352.363636363,1.1589413317318393E7,3.0628429E7,21.0,1.17836061E8,5891803.05,1.206145880989267E7,3.0616618E7,53.0,0,0,0,0,744,688,0.19499829045846573,0.17804191737512087,0.0,2800.0,224.51111111111103,562.9176680564404,316876.30101010087,0,3,0,16,43,0,0,0,0.0,229.61363636363637,55.30434782608695,420.5238095238095,0,0,0,0,14,42501,0,28,0,200,64240,10,8,32,0,0,0,0,1.6413017467510588E15,3.390289347752261E7,1.641301847491194E15,1.641301729595425E15,No Label
192.168.1.65-76.223.92.165-52020-443-6,192.168.1.65,52020,76.223.92.165,443,6,04/01/2022 06:54:16 PM,110003567,8,6,122.0,306.0,61.0,0.0,15.249999999999998,28.23751304306282,153.0,0.0,51.0,79.0088602626313,3.89078292343011,0.12726860029911574,8461812.846153846,1.3245746416637259E7,3.0584703E7,22.0,1.10003567E8,1.5714795285714285E7,1.4762525687022187E7,3.0584725E7,23.0,8.5767961E7,1.71535922E7,1.5683347668005584E7,3.0584733E7,179250.0,0,0,0,0,256,192,0.07272491445663758,0.05454368584247818,0.0,153.0,28.53333333333334,54.803371463893754,3003.409523809524,0,0,0,4,14,0,0,0,0.0,30.571428571428573,15.25,51.0,0,0,0,0,0,0,0,8,0,21,987,987,2,32,0,0,0,0,1.6413018091044208E15,3.327166379911125E7,1.641301866147251E15,1.641301756206714E15,No Label
